data_venda,dim_produto_id,dim_vendedor_id,quantidade,valor_total,custo_venda
2023-01-09 02:10:17,78,11,10,317.04090256593895,131.333241285556
2023-06-28 10:47:14,35,15,3,149.239964189581,70.65039647166525
2023-05-13 05:04:51,83,6,4,62.542685552574014,29.646016407340614
2023-02-19 10:23:09,48,16,7,200.95408442595,113.24193658866913
2023-02-06 01:09:39,75,14,6,254.05620934518947,151.0930003265264
2023-04-13 18:22:56,16,4,4,193.24226597530844,101.68369632900465
2023-01-24 04:18:52,29,10,3,98.13624433193283,41.2698300371469
2023-04-24 21:28:54,31,3,1,48.90384782905496,25.36927019689774
2023-08-05 08:46:21,55,7,6,148.8057905030115,65.66003648466123
2023-01-05 19:46:36,13,19,3,24.317086283589493,13.70447951677082
2023-06-16 19:25:22,1,5,1,23.694012443980093,9.813922501323253
2023-04-20 08:10:47,97,7,10,77.74213404514653,31.2847369560257
2023-05-24 05:06:16,44,9,6,124.87034967612172,65.6369458780951
2023-06-11 23:57:58,51,20,1,36.92213762185392,22.031198792955138
2023-04-14 22:01:08,93,4,10,430.0650203535679,249.39695282449767
2023-06-05 12:59:24,2,20,6,168.5200433843042,81.72030314762026
2023-04-10 05:50:30,78,9,8,170.48655012852322,81.28815259492171
2023-06-23 13:57:54,34,1,9,62.55783678451564,30.594739308526083
2023-01-17 00:09:20,42,7,9,342.76896364327075,181.23306042994298
2023-04-19 15:42:09,93,16,1,35.78809785557712,16.9339555232792
2023-01-15 04:12:07,38,2,8,79.2094707637178,40.38145676194587
2023-08-03 07:26:35,88,14,7,182.32058223453214,85.31397335867555
2023-04-20 13:50:01,42,1,4,189.92754305467236,97.22755346526904
2023-01-02 01:44:22,13,4,9,307.3768870353813,153.46527217730636
2023-01-21 02:42:09,70,7,3,30.403999400019927,14.587336275489058
2023-05-03 16:50:15,52,13,5,68.67330970623574,28.70255466050273
2023-03-16 22:53:48,23,13,5,218.37098068116012,103.1728966205372
2023-08-08 09:33:57,39,1,1,40.4561442790856,19.256030822545945
2023-01-21 17:50:18,40,3,2,31.45079442993874,14.400100597741767
2023-05-11 01:11:02,32,18,1,35.65367079537505,16.01833690745558
2023-03-08 18:31:10,24,4,5,129.88476968538015,60.804605196555315
2023-01-16 05:25:26,35,8,8,227.81563728984082,115.37291372702951
2023-04-17 11:16:06,49,10,9,194.2878277828741,81.64517081248343
2023-04-06 17:41:18,6,9,6,267.58402650121735,126.37930658234657
2023-03-09 06:25:53,11,1,6,191.97843176190247,106.54281402019025
2023-07-15 09:18:04,36,10,5,72.51577670777516,39.48707277859498
2023-05-06 19:33:46,82,13,8,380.86291055652356,181.1391794214416
2023-05-12 19:25:46,2,1,10,233.47013361535056,137.69350473479454
2023-01-18 22:12:19,11,7,7,171.26513039190772,91.8838177138979
2023-06-29 21:28:21,29,7,8,397.0178387129232,196.86415279594812
2023-02-04 16:19:50,49,12,9,84.06692374852831,49.37315624018376
2023-03-24 06:00:38,17,10,4,146.61484880831011,82.79306193912103
2023-05-12 18:20:44,70,11,1,13.697605959933377,5.6040174450872
2023-04-01 18:20:21,36,5,2,14.533902556355054,6.702740049202434
2023-07-28 08:58:38,46,13,1,29.82613366109504,13.570939927817737
2023-02-20 11:01:03,45,6,4,127.51281749676394,69.8141605079641
2023-01-20 01:18:34,26,5,5,110.32509775908879,63.14638307411845
2023-03-11 07:59:56,24,15,7,87.69245434213107,48.23631810452337
2023-05-16 03:55:14,70,9,3,123.49184369573825,61.708945606075794
2023-03-04 11:20:34,85,8,7,180.04154688083545,74.16148056307418
2023-01-06 03:12:13,12,3,9,361.2554111511982,184.13250657381235
2023-06-05 22:50:06,31,17,5,53.51081701842779,22.967644951275982
2023-01-09 07:05:12,86,6,7,53.11749455748986,22.662245968058844
2023-06-19 01:26:58,4,11,9,361.4669465744822,155.92779949023745
2023-07-30 13:33:52,57,10,2,61.293625451735934,35.1619384932384
2023-06-11 05:56:53,77,14,8,222.77889797565172,102.7823376474904
2023-05-21 23:50:06,10,4,5,150.64753971659155,63.301566735364304
2023-02-24 19:32:30,9,9,2,72.29429153340894,29.70820364855787
2023-05-16 06:27:14,66,3,5,142.9351795334279,57.61634552322538
2023-05-05 19:05:56,29,20,8,96.2155065466741,49.994095559263904
2023-02-05 23:05:17,91,20,8,345.27609804765297,153.76073284563526
2023-02-17 09:54:10,78,1,7,72.99216196810774,32.761456111924524
2023-05-16 15:09:58,77,11,10,363.426385663564,185.89852954155586
2023-07-29 17:30:49,54,2,1,14.003606880606021,6.94212282603124
2023-04-06 16:40:35,96,19,8,263.49803668769607,112.84697306359858
2023-03-21 22:46:06,26,11,7,144.96889149962448,71.81012814047806
2023-01-17 07:52:49,93,8,3,145.46077094409748,58.625209126073905
2023-05-20 15:20:04,94,1,4,60.86865123092707,32.30935298619605
2023-07-13 17:26:54,70,20,1,45.227937634012775,24.340767624802965
2023-02-24 11:47:43,83,6,1,13.573517899865447,6.936292761051165
2023-07-16 16:20:30,47,18,5,247.6889736425257,126.98198064319199
2023-04-24 21:07:11,88,3,3,55.72619879548838,32.39780818613386
2023-08-07 16:55:44,87,11,4,29.432408341601192,12.895118110728687
2023-03-31 18:37:37,74,13,8,370.49387156526825,149.6776271070395
2023-07-14 07:49:28,59,17,7,79.64647677815125,37.38162095524086
2023-07-15 05:43:21,2,17,1,20.98940368922929,10.084706929866112
2023-03-01 22:39:10,7,5,7,59.059535251240405,29.730474932280973
2023-02-19 18:17:29,80,6,3,76.36282364673954,31.30264838414754
2023-06-10 21:38:15,22,5,1,21.007050600981085,10.149132673211
2023-03-28 00:11:37,98,20,2,72.37797504695146,39.596545714426234
2023-06-29 10:43:17,43,9,7,75.35429281322837,40.337773406145914
2023-02-19 09:39:50,69,13,4,91.88608392550718,53.025348623435654
2023-06-17 03:32:09,17,2,1,13.435888236334188,6.674451503355522
2023-01-05 03:35:29,62,5,3,57.58919944872106,31.862902415176983
2023-07-06 10:45:07,5,7,8,269.67219449743845,116.49234800720232
2023-02-06 13:42:12,57,2,5,242.23590762723458,116.61695434161675
2023-06-14 15:07:28,1,4,3,149.5328250845222,66.71328051902873
2023-01-27 17:22:45,19,13,5,44.120364300649584,18.150999499264426
2023-02-09 12:03:20,45,9,9,297.0742726670392,170.6052237314762
2023-01-27 14:23:55,93,12,4,118.411404667917,57.49438452287026
2023-03-13 06:39:38,92,3,3,107.26027315143332,45.56577465977712
2023-06-14 17:27:34,41,12,2,92.90343403483118,38.8032075998373
2023-07-20 19:16:08,5,6,3,121.60352373642002,60.139872668386154
2023-02-25 04:48:22,96,16,3,118.79018462377238,55.45458196618556
2023-01-30 21:09:21,88,6,5,117.656712814128,49.873137697775924
2023-07-14 00:29:57,93,8,9,153.4218387702024,90.99960731829918
2023-06-01 02:42:31,41,8,1,28.362059574184673,15.573643900306026
2023-02-04 21:37:55,38,18,1,5.174529462242584,2.941442730917587
2023-01-09 20:17:44,12,5,4,130.56903350247555,75.87258335698962
2023-05-30 13:26:37,51,20,2,11.400545078040393,5.191883981831423
2023-04-03 17:21:48,4,18,4,45.368212344990994,25.105229495254186
2023-04-06 15:51:55,46,5,7,147.26616573182912,61.86222738377003
2023-01-27 11:38:20,70,19,4,175.54744513182604,86.33399168551293
2023-05-16 14:20:03,16,7,6,155.41223797899656,70.71220884953253
2023-08-15 20:43:05,96,8,6,94.53295521762,37.84234555348861
2023-06-14 12:08:05,16,19,5,111.84124982851554,63.04887234536537
2023-02-21 09:45:44,58,16,5,47.86623518034838,26.846464421996554
2023-05-22 06:04:56,62,13,4,76.72582902498921,43.89882240098688
2023-05-12 01:10:54,17,7,1,7.0913622378445895,3.213529130491625
2023-02-01 08:36:19,79,4,10,197.46723223534715,114.51509153646622
2023-03-30 14:36:29,28,1,7,194.4638770298511,110.6109411671031
2023-05-17 10:22:43,44,18,9,391.96680704562453,189.8242408707416
2023-08-02 23:07:17,3,11,7,85.89663648612867,45.12079544197673
2023-04-24 08:13:57,92,12,3,146.76110283806352,84.65106512555025
2023-02-06 08:27:54,91,10,9,230.76223216815424,114.17287245490704
2023-01-31 15:56:12,41,14,2,98.69691944788347,53.80358663437801
2023-06-09 09:38:37,83,15,2,30.378826640441286,12.894401690058267
2023-03-20 10:39:16,80,3,9,360.1174510056108,193.97371063235065
2023-08-02 09:15:06,94,5,5,28.232295626928252,16.11643678401879
2023-04-13 14:04:45,82,11,1,36.88535975236959,19.06022829045054
2023-05-18 22:38:59,10,3,4,119.31881258736937,58.8749620357744
2023-07-10 15:44:32,78,12,3,59.12848003570633,25.479807641870963
2023-06-13 11:53:55,19,13,10,262.9609248837329,142.3488605205749
2023-02-01 03:25:13,84,8,3,48.42090161436829,24.6555438706043
2023-01-27 14:28:15,66,12,9,430.9230877343964,218.0993710850434
2023-07-11 18:46:52,17,16,7,83.85814068863257,35.9500732342016
2023-07-16 05:25:16,17,4,7,298.5644730232271,177.87240483215479
2023-02-24 04:32:03,22,15,2,22.46561559423992,9.756655664186235
2023-04-07 05:05:51,17,20,4,93.93816981247645,42.28710834036247
2023-07-10 12:31:54,76,3,4,190.15430788168658,96.66137395477365
2023-02-12 17:19:36,89,13,8,277.04438649035404,144.31880853528682
2023-03-26 18:32:26,86,2,6,162.58682763931492,71.3773071752177
2023-04-02 06:40:18,6,5,5,156.98612872642508,74.56777955948112
2023-02-20 09:15:46,43,4,8,387.71658622496756,182.60427769315424
2023-05-22 16:44:24,95,14,7,35.047500888387184,16.761786736957518
2023-05-26 07:37:06,84,12,3,100.7315947651354,58.51248194435991
2023-06-15 10:36:23,69,16,9,241.07409988728855,115.46419814121948
2023-07-17 13:44:37,53,6,6,267.48229872731144,121.70615574520791
2023-04-28 07:27:42,88,15,5,62.34535386830275,36.188769520562936
2023-08-16 14:56:00,34,3,2,56.352245789545094,29.15512818699317
2023-05-20 06:40:59,100,7,7,332.4718460826065,190.82385423873603
2023-06-01 11:05:58,7,3,3,115.77790750381251,52.279331947545764
2023-05-30 05:10:08,55,19,9,403.41303794704646,200.7500106058818
2023-05-10 08:21:03,4,15,6,146.33269945040533,69.43606378444223
2023-04-04 16:55:35,81,4,5,151.53701207800717,66.51372687167962
2023-07-05 23:57:24,28,13,10,338.8161671100029,138.76486253810035
2023-05-21 06:31:59,43,6,9,243.98297398739513,128.8127858852026
2023-07-11 03:53:33,61,7,2,64.23710484578376,35.278314421325014
2023-05-26 03:13:16,65,20,5,76.2560889771404,43.664596319937814
2023-03-04 02:19:33,42,2,6,145.74313174677602,73.09509855751486
2023-01-19 07:52:17,29,3,5,57.88281611511324,33.16146403759411
2023-01-07 08:58:16,97,8,2,46.49527847757966,21.589276516670946
2023-07-01 13:45:01,13,11,7,183.18825343623178,97.40288771382995
2023-06-01 02:09:28,57,9,9,400.92104066983165,208.36991159430704
2023-05-03 08:06:24,86,10,7,74.74614261321992,42.90828351376288
2023-05-17 14:48:11,98,3,6,278.69234536486294,128.70586058708324
2023-08-06 22:28:21,79,9,7,62.93287939793349,28.2557869192272
2023-02-03 22:11:07,88,16,1,33.514879859366744,15.418188048682369
2023-04-10 06:35:44,53,11,7,40.99140807322256,22.66036403271358
2023-03-29 22:49:53,77,15,6,226.0766541285625,129.86340301814136
2023-03-27 03:05:11,80,17,5,220.67604540889693,124.36391363554253
2023-06-03 08:25:06,88,2,5,66.8993513042799,38.69199269306329
2023-01-19 23:36:05,26,17,1,48.73106756564797,22.734725501928764
2023-04-28 07:57:26,31,11,2,89.68392558530256,45.15385491881013
2023-01-15 00:29:25,82,4,3,57.98256515603302,34.32606194740452
2023-03-07 23:50:33,9,2,6,281.0590608516469,154.24075939670138
2023-04-26 21:30:11,87,15,3,31.27192071616608,16.648449862869608
2023-01-08 10:35:04,52,15,7,347.89170432236966,154.66869870418515
2023-02-01 16:13:51,6,19,4,36.13332774654038,20.59391580876018
2023-01-05 09:33:36,38,6,1,6.520966971041309,3.331632437392758
2023-03-15 17:10:29,38,15,8,107.80869036810091,49.804431657205264
2023-01-27 17:00:30,84,16,7,283.5526294308609,127.59010631277823
2023-01-04 17:08:55,69,15,10,464.70081144779243,212.4119786263109
2023-03-30 19:20:07,27,1,8,193.06275156958367,106.30209575695824
2023-03-27 18:52:42,21,1,6,262.1174639392275,110.05527062321673
2023-07-02 10:08:35,91,15,3,115.3476639554369,46.188494931461534
2023-01-28 21:42:29,63,5,7,302.44439197125126,154.458401043585
2023-02-12 02:09:42,69,12,10,449.7460647866069,269.00949390090267
2023-04-11 14:36:03,17,17,8,374.63570043510083,218.78860021468753
2023-01-19 16:10:28,43,12,2,82.88235549650508,39.348897571213556
2023-03-30 20:18:14,86,3,1,44.44652672990625,26.3724824156293
2023-07-15 06:11:03,84,14,10,55.17172037678118,29.907568747805026
2023-06-14 23:39:15,8,17,4,135.21056904486798,59.3805689982259
2023-07-26 00:41:02,20,8,5,208.3088319205683,102.66965684498425
2023-05-16 19:04:21,36,9,5,88.88372182831574,36.47371371578108
2023-02-21 23:39:55,85,2,2,76.27915814619789,36.65167763034343
2023-02-01 05:46:25,52,16,3,32.46820928797985,15.915006231648768
2023-08-11 23:44:47,7,8,1,49.12536486114704,22.43849116582014
2023-07-20 05:36:09,94,11,3,20.124366835891994,8.21055243467638
2023-04-15 06:42:19,58,16,4,89.03927809009046,43.67534762268174
2023-01-26 10:48:11,21,6,2,86.0376975536693,45.27118649873641
2023-01-22 02:20:36,27,1,3,146.94883442271112,72.4269797361566
2023-05-31 12:36:22,59,1,1,39.81919883490595,17.924900292195854
2023-03-01 18:37:22,86,10,9,406.7225678514777,175.12936026163047
2023-01-30 09:20:36,12,15,10,374.85655860314273,203.89212790925725
2023-08-07 02:32:16,76,14,9,399.5486073015805,171.58281106325742
2023-03-24 23:09:47,59,2,1,17.46421422725052,9.482483600318439
2023-05-23 21:20:10,98,9,9,222.214122581109,101.90287771501194
2023-03-31 10:17:48,33,16,2,52.94750170732399,24.749954062756064
2023-02-24 17:13:07,70,16,2,91.13142410608768,41.10215599376865
2023-08-16 04:00:59,40,18,6,233.8535673176878,96.05279450924274
2023-06-21 16:41:10,26,4,7,131.7293392426248,66.72145543244508
2023-01-19 23:19:05,75,2,6,238.7971026697637,140.51692710191512
2023-05-16 03:23:14,9,1,4,35.174950916897494,20.69558346116634
2023-05-21 17:56:01,12,18,3,127.20960844800575,62.1649657499957
2023-07-26 18:24:43,23,5,10,158.75565707916599,89.72444319350849
2023-07-21 17:55:18,94,15,4,178.47529034865667,90.77913501833356
2023-05-24 17:22:49,53,8,4,56.69247633280966,28.300463550100634
2023-07-17 02:41:52,5,12,6,89.11102232101206,49.098810391127586
2023-06-07 08:27:59,80,11,6,61.62201176031225,26.556090337646914
2023-04-14 06:47:28,14,14,9,421.8170825748798,174.24366091046252
2023-07-27 21:11:09,30,4,9,99.52012142091249,51.31167070529236
2023-04-22 14:52:45,100,14,6,47.872994191123475,25.51927516550803
2023-04-28 21:40:44,9,15,8,61.719690991140546,34.312884075276806
2023-04-21 09:27:09,25,3,3,65.97481049354552,28.49499057471167
2023-07-23 01:19:27,16,16,1,41.64332238933041,18.135702383674577
2023-05-14 02:36:17,49,5,3,86.14974565386956,44.40787685376301
2023-02-04 06:37:20,57,17,8,119.4916761695337,49.415519511907284
2023-02-08 02:57:40,64,10,1,20.06863689868194,10.333614544964929
2023-06-25 11:19:09,62,10,3,59.69412163622859,28.930927760941206
2023-08-11 16:50:06,62,20,10,212.33357367601872,126.00334743450667
2023-04-15 05:23:27,84,13,8,78.28122076660267,46.34673401738458
2023-03-11 21:24:02,35,1,3,33.164419053076614,17.72096329956344
2023-01-31 12:10:17,92,1,6,261.81596519691493,135.9777998273529
2023-07-14 16:30:01,69,3,7,302.33912688264854,125.79941319311908
2023-05-26 13:14:34,81,10,2,99.60053131752503,48.43667438911632
2023-01-02 12:46:08,29,1,4,176.16049045665892,92.21733632420779
2023-06-22 08:22:38,66,4,7,276.3216574801881,125.55054575846152
2023-01-26 07:53:37,79,3,3,52.45618294103236,27.13222780794938
2023-08-02 17:17:24,45,6,3,17.55690173893608,9.977880388496768
2023-02-11 14:42:14,5,8,10,88.12901351792473,50.777390680545366
2023-07-27 09:48:04,97,12,7,157.31311134314322,91.81172916188501
2023-07-23 04:20:55,6,8,6,186.62083596841637,105.53019304551476
2023-03-26 18:01:47,3,6,10,473.42978102868557,242.1407312318817
2023-06-08 00:50:44,56,8,6,215.7169717678741,117.94325224859863
2023-06-09 20:09:34,38,6,7,38.98242751592493,22.290159401146468
2023-03-27 09:00:02,49,6,6,67.6539420847418,39.00906329856765
2023-04-10 22:20:09,84,16,9,307.29776854959636,160.05944564133677
2023-06-11 00:34:33,87,2,10,433.32922072924424,233.72118975141294
2023-05-18 20:59:55,61,7,4,76.95826410710265,37.82026570624461
2023-03-19 07:09:16,18,7,10,149.76187752425912,80.87105161278164
2023-04-30 05:49:48,89,12,3,46.167116057041255,25.839929386358047
2023-01-06 05:33:41,51,7,9,277.2791126261831,119.06997387535623
2023-03-03 17:05:45,1,8,2,53.702424996010166,24.032702940546905
2023-04-15 11:26:39,24,2,8,357.0782622775667,201.79036874528717
2023-03-08 17:14:14,77,3,4,54.426469227315756,21.931372481428543
2023-07-21 23:13:00,84,2,3,43.90028376513793,17.822794832906325
2023-02-21 06:53:25,15,8,2,28.654875197175976,15.297389434928949
2023-04-23 13:46:46,24,13,7,198.36940164654135,102.80773113814875
2023-07-11 18:43:47,3,10,4,32.58524028245361,15.645920491900158
2023-05-10 15:35:57,94,6,1,5.230372521353573,2.118509073567502
2023-01-29 08:25:05,100,18,9,105.91982592629985,54.835512086839806
2023-01-05 12:17:49,14,11,6,117.68501709526709,52.49894364136847
2023-07-25 11:18:55,3,1,10,235.8610370943817,106.16539195261069
2023-02-07 09:52:28,55,2,3,78.80508432965635,34.94739336010093
2023-05-08 15:44:18,80,20,10,464.8597250272738,206.43340374565304
2023-08-06 16:45:17,69,4,9,197.57747384152782,106.3464860519253
2023-04-01 22:10:21,21,4,4,137.62554587239185,65.22082011365487
2023-02-10 12:59:21,41,15,3,49.64868988895495,24.020667895259372
2023-08-16 22:27:39,23,20,8,201.88000708249615,120.96574724175223
2023-06-25 00:53:37,89,8,10,272.11328030202844,128.5600864066429
2023-03-29 01:00:06,1,20,5,106.40854274671982,52.33708106333673
2023-01-20 02:41:01,55,15,7,282.1490161244427,144.38264110311934
2023-07-02 03:18:58,26,9,8,274.0413558295842,162.85396590505354
2023-06-23 00:04:25,11,2,3,102.19862913436216,53.30905633995193
2023-04-29 10:44:22,85,5,2,23.610104622229272,13.667837734654011
2023-01-12 15:42:45,10,12,1,11.620494890825034,6.018950153291379
2023-06-24 13:42:30,6,3,10,112.94143933009249,50.039992693678194
2023-02-04 04:48:08,20,9,2,64.1530127891568,36.50974133213783
2023-02-08 09:55:54,36,7,2,88.55722743295011,45.768420495916686
2023-07-25 14:00:20,96,19,5,238.14262367766412,130.06903556677028
2023-01-28 10:33:50,28,3,1,43.93097463247325,24.06376035402944
2023-05-13 20:46:00,12,2,10,166.49020976015953,99.79210562681455
2023-03-22 20:58:15,30,18,3,125.70037338549878,58.34783659240615
2023-05-22 22:09:51,59,14,9,218.62285705752228,94.96699131268596
2023-01-14 21:16:50,81,14,5,156.50897943865607,86.33584418089613
2023-06-04 04:31:15,1,20,8,308.05123246815003,175.1339204850819
2023-02-26 15:15:11,43,1,2,55.63800984608362,24.774218470109233
2023-02-03 23:34:09,45,9,8,226.37547947448303,125.18553595898912
2023-06-09 16:26:20,28,10,10,321.81100105381944,137.96964467077936
2023-05-30 20:00:12,68,4,5,60.02186671371064,26.293480944123566
2023-03-23 19:07:26,39,19,7,244.54892962313187,117.64774450649426
2023-03-25 07:23:54,66,16,7,102.65746104928706,58.55799713079424
2023-06-04 19:39:51,32,16,4,133.41599928805644,71.62552839643895
2023-03-05 02:58:58,42,13,5,229.56967508167168,118.46828489336673
2023-02-07 11:09:54,37,6,6,164.90267366323278,85.39582456461748
2023-06-07 12:38:55,64,13,10,56.39953369673586,28.767861243933954
2023-08-16 23:18:02,53,1,5,118.47049749238572,57.056956442617725
2023-05-20 07:07:41,95,4,3,22.90975309972685,9.662562781455298
2023-01-20 05:33:43,80,6,9,241.30535094281916,128.14767684802032
2023-03-24 05:55:39,88,19,4,190.6097902767431,81.69950355578646
2023-07-11 18:54:20,42,2,3,27.50995420595961,14.49360425651217
2023-07-21 10:56:58,50,18,6,73.30307963330705,41.3503442634955
2023-01-22 02:05:47,97,9,1,38.48790083605561,20.503660301626603
2023-04-26 06:02:07,57,8,6,248.40470274635595,114.20664191871518
2023-04-26 07:32:35,9,18,2,71.77898837144419,33.72070386425844
2023-06-19 06:26:26,67,6,6,246.08517098863894,120.65252858309404
2023-02-14 23:39:17,70,8,5,67.42691332782611,33.215482664046434
2023-07-02 12:17:41,78,20,5,49.358673188474036,26.66735819237169
2023-02-20 04:04:36,15,19,6,58.65566201075413,27.820128877214266
2023-02-11 09:14:52,22,4,6,241.3617724348126,120.77275131716426
2023-06-30 07:30:13,44,1,3,79.08875037480549,44.20655522018325
2023-06-11 04:03:56,39,6,9,403.86799793529406,219.69334730903097
2023-03-09 20:25:57,93,10,7,245.36019639025602,132.68232269376782
2023-04-07 01:09:26,75,16,1,42.32181622585725,19.41032476409141
2023-02-17 11:56:57,1,2,8,155.1828283348431,92.09800689411564
2023-06-15 14:28:38,83,4,10,458.1228077025928,199.01532570222122
2023-07-17 17:29:20,62,7,4,36.98981881148616,15.791347130468838
2023-06-03 07:53:08,33,20,8,140.3984410677752,60.359608279104975
2023-07-16 10:46:01,58,10,4,147.65791537107657,65.67889300491926
2023-03-09 14:36:04,41,13,3,96.14589083541217,56.157090569368435
2023-07-01 17:51:28,48,2,5,56.16059880864224,32.24131820007324
2023-06-04 07:53:44,94,16,6,70.08131713670315,36.986138636022126
2023-06-21 08:31:30,21,5,9,375.93247691115323,219.45233987380888
2023-06-15 07:00:34,19,19,9,446.5684314662044,214.2271464475814
2023-02-17 11:48:14,31,8,7,310.5497797730169,142.6979188205532
2023-07-31 11:51:31,29,6,6,188.4163382279005,102.29382061718192
2023-02-16 05:46:26,83,15,5,232.84375440013878,110.78159318804951
2023-06-21 10:01:29,50,15,2,56.8023121045952,32.99041639541828
2023-07-10 00:47:52,38,20,10,496.88591889669505,273.4092348543899
2023-02-17 03:03:46,34,9,8,183.01155630363948,103.23783552090315
2023-01-07 04:17:04,60,13,8,365.6995052641007,163.7136798732342
2023-01-14 01:36:52,53,2,5,246.79459539544698,112.38978458527933
2023-06-22 15:29:02,56,12,4,34.43883848580711,16.246894163414364
2023-03-01 16:38:48,28,20,6,99.50662323945016,53.22582097619207
2023-06-05 01:52:31,37,11,4,99.05136449643912,54.6577061417561
2023-03-16 08:21:46,22,16,8,385.41623491789034,161.48201479046796
2023-04-29 19:36:00,85,9,2,61.64799428964031,33.403086373419036
2023-03-19 03:44:13,28,16,2,61.132200022537944,35.86476405786191
2023-03-15 07:11:02,83,16,4,156.09955702306553,69.93490454521776
2023-06-02 12:23:55,84,8,8,229.71594519009352,121.25169520979165
2023-08-11 18:11:55,17,14,7,338.66106200840034,136.07279463412135
2023-08-01 18:45:18,76,12,8,128.78322047342613,61.033257619059356
2023-04-02 16:26:04,34,19,1,18.553483873688208,10.593940211363465
2023-01-10 21:20:58,12,11,5,66.63918859349647,39.366530470967504
2023-01-19 06:07:57,39,10,2,52.671016516037895,23.558874815089563
2023-05-25 09:19:19,6,20,10,174.2444163289163,70.61237497865903
2023-08-15 22:15:10,96,10,6,198.16483119922907,82.33777898131352
2023-08-08 13:57:02,75,16,4,171.4734250493003,97.76230307587753
2023-04-03 20:08:16,13,14,9,425.1004119769701,171.42901761500264
2023-04-03 16:25:50,19,12,2,94.6789751896775,46.39097566762809
2023-04-24 08:57:17,83,11,8,155.97652476977498,91.74673683827218
2023-02-10 01:33:56,2,16,6,177.28416307403464,92.76441136216569
2023-05-14 09:23:05,59,4,9,215.57662045014436,109.71780885813075
2023-04-02 07:53:34,63,14,9,332.60951011894497,166.26166057547397
2023-01-05 19:56:07,50,6,2,72.15373658559344,42.18588582500231
2023-04-29 20:21:06,90,19,6,149.80868037078656,66.15299285405844
2023-06-01 15:43:28,76,2,9,48.445122333450314,28.02070652787717
2023-03-25 06:17:15,71,15,9,413.6239788749509,183.76464604870765
2023-03-20 00:06:34,22,18,2,84.7144830205924,48.48467000038598
2023-07-16 01:46:05,91,1,1,19.21307283586321,11.416514567685073
2023-07-24 12:28:24,22,18,7,111.20427192852291,58.791468651614366
2023-03-11 08:13:05,75,6,9,159.2669655973917,87.73134545037782
2023-05-25 08:34:55,13,9,9,106.6591612927744,55.35529984962219
2023-06-30 09:55:05,71,9,2,32.98955258298948,14.15713202316459
2023-02-16 17:14:07,55,1,8,42.630919433989504,24.971282561383116
2023-02-14 00:59:28,53,14,8,313.02287148832363,134.24459650059498
2023-05-27 22:04:47,3,2,4,41.50350872569629,20.65612754713048
2023-07-17 22:17:12,13,18,10,445.3454163954864,185.25093083514994
2023-04-09 04:44:22,2,11,10,380.4911049627243,221.4240719182562
2023-01-11 13:46:13,80,12,10,78.64300731036012,39.46560570158106
2023-07-08 10:05:21,42,5,5,60.05156052163882,27.91526948532336
2023-03-24 21:46:51,23,9,3,146.0491414333785,63.11228128563914
2023-04-10 16:50:09,38,4,5,116.90207747613431,65.20890200318296
2023-01-18 17:30:53,17,7,1,25.620671452432877,11.148213016460778
2023-05-07 17:29:04,47,3,3,53.61522009292312,27.740135514772515
2023-05-08 03:59:38,36,1,1,29.144685758498134,13.264972783246666
2023-01-03 03:30:22,81,18,10,430.6909630821238,239.7864217375702
2023-05-18 16:38:40,94,4,6,54.77432338477935,21.96117558616715
2023-06-26 23:31:25,77,9,3,85.92682630250951,41.72282029477078
2023-01-15 19:17:26,86,18,9,145.71821579337507,73.37871320286361
2023-03-05 12:17:05,46,7,10,474.1738527800393,230.6643992222294
2023-01-16 00:41:20,99,20,1,40.31030346768447,20.008928341619416
2023-06-12 12:06:42,71,9,7,285.1950685040058,145.34186021882562
2023-08-01 23:57:07,49,18,1,41.08136803205554,18.641252703675914
2023-04-10 12:34:15,2,3,6,242.14973924969445,96.86493929423472
2023-07-27 19:09:12,65,11,10,419.72093049220626,188.82405448289228
2023-04-21 23:52:07,49,7,10,83.84102572165844,40.792295779202504
2023-02-02 23:19:00,93,5,9,162.5265695404372,73.87570543378061
2023-03-22 10:14:05,82,9,8,289.9789401720741,136.6178168007768
2023-07-07 14:16:05,49,19,1,18.1152545768225,8.994137705822062
2023-03-16 09:28:11,71,9,5,242.1385705607858,128.78470126923904
2023-02-10 21:42:54,27,5,9,240.6803627074616,141.8257948702319
2023-06-02 22:38:51,33,5,8,72.72029438150318,38.26198205194055
2023-01-10 19:40:10,8,15,7,336.093282234389,153.40821163018157
2023-04-01 11:04:03,42,14,5,164.20663672901952,90.66605905698835
2023-02-07 15:36:40,47,1,2,99.94916027390346,43.99314039190111
2023-03-10 18:51:53,31,4,2,14.475724693697423,6.29348902801352
2023-02-21 12:07:31,79,12,5,177.6765815042134,105.87954856095568
2023-05-10 07:34:31,28,1,5,178.58348170455736,95.33327728383522
2023-06-05 17:19:40,64,13,3,58.21078440435322,33.725007379371796
2023-07-18 04:17:51,96,7,2,83.72759277930037,33.65527386289562
2023-06-23 09:13:08,55,2,10,270.5704330332888,118.35304216870495
2023-01-28 23:13:47,63,9,2,15.78872249570849,8.518486556776143
2023-06-05 14:33:48,79,18,1,34.32098763186826,20.29331143203248
2023-01-27 22:28:43,85,5,6,120.94276922774115,70.22440573707907
2023-02-02 02:49:23,64,10,2,28.61421353239059,16.508877333136866
2023-06-06 04:31:11,31,10,3,17.36553622037335,10.1394815637673
2023-07-13 21:56:02,98,15,2,39.53291106452623,19.618535194640025
